year,climate_zone,continent,mean_intensity,record_freq,max_streak,pct_above_p90
1948,Polar,Asia,0.5614,0.0,0,0.0474
1948,Polar,Europe,0.5493,0.0,0,0.0
1948,Polar,North America,0.6384,0.0,0,0.0188
1948,Polar,Ocean / Unclassified,0.8161,0.0,0,0.0075
1948,Temperate,Africa,0.5663,0.0037,1,0.0963
1948,Temperate,Antarctica,0.6382,0.0069,1,0.066
1948,Temperate,Asia,0.3521,0.007,1,0.093
1948,Temperate,Australia-Oceania,0.5465,0.0049,1,0.0539
1948,Temperate,Europe,0.3511,0.0057,1,0.0862
1948,Temperate,North America,0.4566,0.0101,1,0.1081
1948,Temperate,Ocean / Unclassified,0.6454,0.0067,1,0.0888
1948,Temperate,South America,0.5314,0.0111,1,0.0889
1948,Tropical,Africa,0.4548,0.0,0,0.0364
1948,Tropical,Asia,0.5747,0.0,0,0.0763
1948,Tropical,Australia-Oceania,0.5491,0.0048,1,0.0962
1948,Tropical,North America,0.6431,0.0,0,0.0625
1948,Tropical,Ocean / Unclassified,0.6653,0.0,0,0.0866
1948,Tropical,South America,0.3624,0.0333,1,0.1944
1949,Polar,Antarctica,0.8365,0.0093,1,0.1609
1949,Polar,Asia,0.5661,0.0,0,0.181
1949,Polar,Europe,0.5567,0.0227,1,0.1818
1949,Polar,North America,0.6441,0.0,0,0.1031
1949,Polar,Ocean / Unclassified,0.8286,0.0075,1,0.3022
1949,Temperate,Africa,0.5732,0.0185,1,0.2148
1949,Temperate,Antarctica,0.6399,0.0,0,0.0521
1949,Temperate,Asia,0.3519,0.0,0,0.0544
1949,Temperate,Australia-Oceania,0.5369,0.0,0,0.0539
1949,Temperate,Europe,0.3524,0.0115,1,0.1437
1949,Temperate,North America,0.4612,0.0253,1,0.1571
1949,Temperate,Ocean / Unclassified,0.6446,0.0045,1,0.0787
1949,Temperate,South America,0.5406,0.0389,1,0.2667
1949,Tropical,Africa,0.4614,0.0455,1,0.2242
1949,Tropical,Asia,0.5587,0.0267,1,0.0878
1949,Tropical,Australia-Oceania,0.5378,0.0288,1,0.1875
1949,Tropical,North America,0.6328,0.0104,1,0.0729
1949,Tropical,Ocean / Unclassified,0.6682,0.0138,1,0.1181
1949,Tropical,South America,0.3567,0.0,0,0.0556
1950,Polar,Antarctica,0.832,0.0104,1,0.088
1950,Polar,Asia,0.557,0.0,0,0.0345
1950,Polar,Europe,0.5429,0.0,0,0.0
1950,Polar,North America,0.6433,0.0156,1,0.1
1950,Polar,Ocean / Unclassified,0.8241,0.0,0,0.1642
1950,Temperate,Africa,0.5665,0.0037,1,0.0741
1950,Temperate,Antarctica,0.6454,0.0243,1,0.2674
1950,Temperate,Asia,0.3557,0.0,0,0.0614
1950,Temperate,Australia-Oceania,0.5497,0.0049,1,0.0882
1950,Temperate,Europe,0.3539,0.0402,1,0.2011
1950,Temperate,North America,0.4538,0.0084,1,0.1368
1950,Temperate,Ocean / Unclassified,0.6433,0.0056,1,0.0764
1950,Temperate,South America,0.5336,0.0167,1,0.0889
1950,Tropical,Africa,0.4535,0.0152,1,0.103
1950,Tropical,Asia,0.5625,0.0,0,0.0458
1950,Tropical,Australia-Oceania,0.546,0.0048,1,0.0865
1950,Tropical,North America,0.6281,0.0104,1,0.1042
1950,Tropical,Ocean / Unclassified,0.6728,0.0098,1,0.1004
1950,Tropical,South America,0.3635,0.0056,1,0.05
1951,Polar,Antarctica,0.83,0.0046,1,0.0961
1951,Polar,Asia,0.5682,0.0043,1,0.194
1951,Polar,Europe,0.5641,0.0909,1,0.4318
1951,Polar,North America,0.6312,0.0,0,0.0406
1951,Polar,Ocean / Unclassified,0.82,0.0,0,0.0448
1951,Temperate,Africa,0.5615,0.0259,1,0.1778
1951,Temperate,Antarctica,0.6446,0.0417,2,0.1354
1951,Temperate,Asia,0.3531,0.0105,1,0.0947
1951,Temperate,Australia-Oceania,0.5526,0.0049,1,0.0882
1951,Temperate,Europe,0.345,0.0057,1,0.0345
1951,Temperate,North America,0.4562,0.0253,1,0.1841
1951,Temperate,Ocean / Unclassified,0.6459,0.0146,1,0.118
1951,Temperate,South America,0.5215,0.0389,2,0.1667
1951,Tropical,Africa,0.461,0.0273,1,0.2485
1951,Tropical,Asia,0.5884,0.0267,1,0.229
1951,Tropical,Australia-Oceania,0.5562,0.0144,1,0.25
1951,Tropical,North America,0.6628,0.0312,1,0.2812
1951,Tropical,Ocean / Unclassified,0.6538,0.0118,1,0.1634
1951,Tropical,South America,0.3699,0.0444,1,0.3
1952,Polar,Antarctica,0.8341,0.0,0,0.1076
1952,Polar,Asia,0.5629,0.0086,1,0.0647
1952,Polar,Europe,0.5574,0.0455,1,0.1364
1952,Polar,North America,0.6366,0.0,0,0.0312
1952,Polar,Ocean / Unclassified,0.8167,0.0,0,0.041
1952,Temperate,Africa,0.5608,0.0,0,0.0259
1952,Temperate,Antarctica,0.6401,0.0,0,0.0938
1952,Temperate,Asia,0.3513,0.007,1,0.0737
1952,Temperate,Australia-Oceania,0.5447,0.0,0,0.0245
1952,Temperate,Europe,0.3478,0.0,0,0.0575
1952,Temperate,North America,0.4557,0.0,0,0.0726
1952,Temperate,Ocean / Unclassified,0.6474,0.0045,1,0.0663
1952,Temperate,South America,0.5299,0.0,0,0.0333
1952,Tropical,Africa,0.4558,0.0091,1,0.1121
1952,Tropical,Asia,0.5727,0.0,0,0.0496
1952,Tropical,Australia-Oceania,0.5518,0.0,0,0.0529
1952,Tropical,North America,0.6633,0.0208,1,0.1979
1952,Tropical,Ocean / Unclassified,0.6627,0.0157,1,0.0886
1952,Tropical,South America,0.3655,0.0111,2,0.0833
1953,Polar,Antarctica,0.8287,0.0139,1,0.1505
1953,Polar,Asia,0.5638,0.0129,1,0.125
1953,Polar,Europe,0.5518,0.0,0,0.0227
1953,Polar,North America,0.644,0.0219,1,0.2156
1953,Polar,Ocean / Unclassified,0.8197,0.0112,1,0.0784
1953,Temperate,Africa,0.5593,0.0074,1,0.0889
1953,Temperate,Antarctica,0.6418,0.0069,1,0.1111
1953,Temperate,Asia,0.3597,0.0281,1,0.1702
1953,Temperate,Australia-Oceania,0.5475,0.0,0,0.0735
1953,Temperate,Europe,0.3508,0.0172,1,0.2011
1953,Temperate,North America,0.4513,0.0034,1,0.0693
1953,Temperate,Ocean / Unclassified,0.646,0.0146,1,0.1258
1953,Temperate,South America,0.5359,0.0222,1,0.1611
1953,Tropical,Africa,0.4532,0.0091,1,0.0636
1953,Tropical,Asia,0.5705,0.0153,1,0.0802
1953,Tropical,Australia-Oceania,0.5488,0.0096,1,0.0625
1953,Tropical,North America,0.6293,0.0,0,0.0938
1953,Tropical,Ocean / Unclassified,0.6701,0.0079,1,0.1102
1953,Tropical,South America,0.3667,0.0167,1,0.1
1954,Polar,Antarctica,0.828,0.0,0,0.0104
1954,Polar,Asia,0.5664,0.0086,1,0.1767
1954,Polar,Europe,0.5598,0.0,0,0.1364
1954,Polar,North America,0.6358,0.0156,1,0.1062
1954,Polar,Ocean / Unclassified,0.8187,0.0037,1,0.041
1954,Temperate,Africa,0.5568,0.0,0,0.0296
1954,Temperate,Antarctica,0.6437,0.0139,1,0.1424
1954,Temperate,Asia,0.3549,0.007,1,0.1281
1954,Temperate,Australia-Oceania,0.5515,0.0049,1,0.1078
1954,Temperate,Europe,0.3474,0.0057,1,0.0977
1954,Temperate,North America,0.4576,0.0321,1,0.1301
1954,Temperate,Ocean / Unclassified,0.6461,0.0034,1,0.0854
1954,Temperate,South America,0.5267,0.0,0,0.0167
1954,Tropical,Africa,0.4558,0.003,1,0.0667
1954,Tropical,Asia,0.5751,0.0,0,0.0916
1954,Tropical,Australia-Oceania,0.5474,0.0,0,0.0962
1954,Tropical,North America,0.6456,0.0104,1,0.2292
1954,Tropical,Ocean / Unclassified,0.6662,0.002,1,0.0571
1954,Tropical,South America,0.3644,0.0222,1,0.1167
1955,Polar,Antarctica,0.8285,0.0058,1,0.0775
1955,Polar,Asia,0.5654,0.0259,1,0.1595
1955,Polar,Europe,0.5512,0.0,0,0.1364
1955,Polar,North America,0.6384,0.0094,1,0.0531
1955,Polar,Ocean / Unclassified,0.8168,0.0,0,0.0336
1955,Temperate,Africa,0.561,0.0,0,0.0296
1955,Temperate,Antarctica,0.6435,0.0174,1,0.1667
1955,Temperate,Asia,0.3548,0.0088,1,0.086
1955,Temperate,Australia-Oceania,0.555,0.0196,1,0.0686
1955,Temperate,Europe,0.3404,0.0,0,0.0287
1955,Temperate,North America,0.4556,0.0084,1,0.0777
1955,Temperate,Ocean / Unclassified,0.6454,0.0011,1,0.0719
1955,Temperate,South America,0.5269,0.0,0,0.0222
1955,Tropical,Africa,0.4562,0.0121,1,0.0818
1955,Tropical,Asia,0.5787,0.0,0,0.0344
1955,Tropical,Australia-Oceania,0.5518,0.0,0,0.1298
1955,Tropical,North America,0.6491,0.0,0,0.0521
1955,Tropical,Ocean / Unclassified,0.6671,0.0039,1,0.1102
1955,Tropical,South America,0.3731,0.0722,1,0.2944
1956,Polar,Antarctica,0.8322,0.0058,1,0.1111
1956,Polar,Asia,0.567,0.0216,1,0.1595
1956,Polar,Europe,0.5556,0.0,0,0.0227
1956,Polar,North America,0.6405,0.0,0,0.0844
1956,Polar,Ocean / Unclassified,0.8207,0.0,0,0.2575
1956,Temperate,Africa,0.5585,0.0,0,0.0741
1956,Temperate,Antarctica,0.6424,0.0069,1,0.0764
1956,Temperate,Asia,0.3544,0.0088,1,0.0912
1956,Temperate,Australia-Oceania,0.5543,0.0098,1,0.0931
1956,Temperate,Europe,0.3448,0.0,0,0.0747
1956,Temperate,North America,0.4559,0.0017,1,0.0743
1956,Temperate,Ocean / Unclassified,0.6456,0.0067,2,0.0876
1956,Temperate,South America,0.5302,0.0056,1,0.05
1956,Tropical,Africa,0.4537,0.003,1,0.0485
1956,Tropical,Asia,0.577,0.0076,1,0.0687
1956,Tropical,Australia-Oceania,0.5526,0.0337,1,0.149
1956,Tropical,North America,0.6563,0.0,0,0.1667
1956,Tropical,Ocean / Unclassified,0.6646,0.0059,1,0.0846
1956,Tropical,South America,0.3683,0.0167,2,0.1222
1957,Polar,Antarctica,0.8291,0.0035,1,0.1771
1957,Polar,Asia,0.5612,0.0,0,0.0345
1957,Polar,Europe,0.5534,0.0,0,0.1136
1957,Polar,North America,0.645,0.0,0,0.0844
1957,Polar,Ocean / Unclassified,0.8204,0.0,0,0.0187
1957,Temperate,Africa,0.5656,0.0074,1,0.0704
1957,Temperate,Antarctica,0.6402,0.0174,1,0.1146
1957,Temperate,Asia,0.3568,0.0088,1,0.1491
1957,Temperate,Australia-Oceania,0.5512,0.0,0,0.0735
1957,Temperate,Europe,0.3481,0.0,0,0.1322
1957,Temperate,North America,0.457,0.0084,1,0.1132
1957,Temperate,Ocean / Unclassified,0.6478,0.0079,1,0.1461
1957,Temperate,South America,0.5297,0.0,0,0.0889
1957,Tropical,Africa,0.4585,0.0091,1,0.1242
1957,Tropical,Asia,0.5737,0.0,0,0.0344
1957,Tropical,Australia-Oceania,0.5443,0.0,0,0.0096
1957,Tropical,North America,0.6485,0.0208,1,0.1875
1957,Tropical,Ocean / Unclassified,0.6683,0.0059,1,0.0965
1957,Tropical,South America,0.3581,0.0,0,0.1056
1958,Polar,Antarctica,0.8294,0.0,0,0.0185
1958,Polar,Asia,0.5689,0.0043,1,0.1207
1958,Polar,Europe,0.5563,0.0227,1,0.0455
1958,Polar,North America,0.6406,0.0156,1,0.0594
1958,Polar,Ocean / Unclassified,0.8137,0.0,0,0.0149
1958,Temperate,Africa,0.566,0.0111,1,0.1148
1958,Temperate,Antarctica,0.6417,0.0,0,0.0312
1958,Temperate,Asia,0.3513,0.0,0,0.0544
1958,Temperate,Australia-Oceania,0.5643,0.0245,1,0.2059
1958,Temperate,Europe,0.3496,0.0115,1,0.1207
1958,Temperate,North America,0.4551,0.0084,1,0.1115
1958,Temperate,Ocean / Unclassified,0.6458,0.0022,1,0.0775
1958,Temperate,South America,0.5283,0.0056,1,0.0944
1958,Tropical,Africa,0.4514,0.0,0,0.0303
1958,Tropical,Asia,0.5727,0.0038,1,0.0763
1958,Tropical,Australia-Oceania,0.5558,0.0385,1,0.2163
1958,Tropical,North America,0.6441,0.0208,1,0.1667
1958,Tropical,Ocean / Unclassified,0.6713,0.0177,1,0.1024
1958,Tropical,South America,0.3704,0.0667,1,0.2611
1959,Polar,Antarctica,0.8233,0.0012,1,0.022
1959,Polar,Asia,0.5637,0.0,0,0.1034
1959,Polar,Europe,0.5575,0.0227,1,0.3182
1959,Polar,North America,0.6437,0.0,0,0.0812
1959,Polar,Ocean / Unclassified,0.8196,0.0037,1,0.1045
1959,Temperate,Africa,0.5623,0.0111,1,0.0407
1959,Temperate,Antarctica,0.642,0.0,0,0.0764
1959,Temperate,Asia,0.3548,0.0053,1,0.114
1959,Temperate,Australia-Oceania,0.5456,0.0,0,0.049
1959,Temperate,Europe,0.3496,0.0057,2,0.1322
1959,Temperate,North America,0.4566,0.0034,1,0.0878
1959,Temperate,Ocean / Unclassified,0.645,0.0112,1,0.0629
1959,Temperate,South America,0.5299,0.0056,1,0.1111
1959,Tropical,Africa,0.4498,0.0061,1,0.0212
1959,Tropical,Asia,0.5766,0.0038,1,0.1107
1959,Tropical,Australia-Oceania,0.5461,0.0288,1,0.0769
1959,Tropical,North America,0.6484,0.0312,1,0.1771
1959,Tropical,Ocean / Unclassified,0.6691,0.0079,1,0.0866
1959,Tropical,South America,0.365,0.0167,2,0.1722
1960,Polar,Antarctica,0.8276,0.0046,1,0.0475
1960,Polar,Asia,0.5646,0.0172,1,0.0819
1960,Polar,Europe,0.5614,0.0,0,0.2955
1960,Polar,North America,0.6436,0.0,0,0.0531
1960,Polar,Ocean / Unclassified,0.817,0.0,0,0.0037
1960,Temperate,Africa,0.5603,0.0,0,0.0407
1960,Temperate,Antarctica,0.6452,0.0174,1,0.2153
1960,Temperate,Asia,0.3574,0.0228,1,0.1825
1960,Temperate,Australia-Oceania,0.5521,0.0049,1,0.1127
1960,Temperate,Europe,0.3412,0.0115,1,0.0977
1960,Temperate,North America,0.4567,0.0068,1,0.1284
1960,Temperate,Ocean / Unclassified,0.6455,0.0079,2,0.1112
1960,Temperate,South America,0.5299,0.0056,1,0.1
1960,Tropical,Africa,0.4535,0.0061,1,0.0939
1960,Tropical,Asia,0.5756,0.0115,1,0.1145
1960,Tropical,Australia-Oceania,0.5451,0.0,0,0.1058
1960,Tropical,North America,0.6425,0.0,0,0.0729
1960,Tropical,Ocean / Unclassified,0.6686,0.0217,1,0.187
1960,Tropical,South America,0.3733,0.1556,1,0.3278
1961,Polar,Antarctica,0.83,0.0093,1,0.059
1961,Polar,Asia,0.5617,0.0,0,0.056
1961,Polar,Europe,0.5478,0.0,0,0.0
1961,Polar,North America,0.642,0.0,0,0.05
1961,Polar,Ocean / Unclassified,0.8189,0.0037,1,0.0448
1961,Temperate,Africa,0.5546,0.0333,1,0.0741
1961,Temperate,Antarctica,0.6392,0.0,0,0.0312
1961,Temperate,Asia,0.352,0.0035,1,0.0895
1961,Temperate,Australia-Oceania,0.5526,0.0098,1,0.1716
1961,Temperate,Europe,0.3454,0.0,0,0.0862
1961,Temperate,North America,0.4572,0.0169,2,0.1453
1961,Temperate,Ocean / Unclassified,0.6473,0.0146,1,0.1146
1961,Temperate,South America,0.5249,0.0,0,0.0778
1961,Tropical,Africa,0.45,0.003,1,0.0394
1961,Tropical,Asia,0.5858,0.0229,1,0.1756
1961,Tropical,Australia-Oceania,0.5583,0.0096,1,0.1971
1961,Tropical,North America,0.6567,0.0625,1,0.2604
1961,Tropical,Ocean / Unclassified,0.6605,0.0138,1,0.1476
1961,Tropical,South America,0.3591,0.0333,1,0.0722
1962,Polar,Antarctica,0.8279,0.0023,1,0.0694
1962,Polar,Asia,0.5682,0.0043,1,0.2112
1962,Polar,Europe,0.5595,0.0455,1,0.1818
1962,Polar,North America,0.6394,0.0,0,0.0594
1962,Polar,Ocean / Unclassified,0.8156,0.0,0,0.0
1962,Temperate,Africa,0.5674,0.0037,1,0.137
1962,Temperate,Antarctica,0.6399,0.0035,1,0.0868
1962,Temperate,Asia,0.3521,0.0,0,0.0544
1962,Temperate,Australia-Oceania,0.5404,0.0049,1,0.0686
1962,Temperate,Europe,0.3558,0.046,1,0.2701
1962,Temperate,North America,0.4578,0.0101,1,0.1351
1962,Temperate,Ocean / Unclassified,0.6461,0.0213,1,0.1494
1962,Temperate,South America,0.5351,0.0333,1,0.2056
1962,Tropical,Africa,0.4581,0.0273,1,0.1424
1962,Tropical,Asia,0.569,0.0038,1,0.0802
1962,Tropical,Australia-Oceania,0.5398,0.0385,1,0.1202
1962,Tropical,North America,0.642,0.0104,1,0.0729
1962,Tropical,Ocean / Unclassified,0.666,0.0138,1,0.0886
1962,Tropical,South America,0.3591,0.0,0,0.0833
1963,Polar,Antarctica,0.8329,0.0069,1,0.1123
1963,Polar,Asia,0.56,0.0,0,0.0259
1963,Polar,Europe,0.5502,0.0,0,0.0227
1963,Polar,North America,0.6413,0.0,0,0.0312
1963,Polar,Ocean / Unclassified,0.8288,0.056,1,0.2836
1963,Temperate,Africa,0.5763,0.0148,1,0.2593
1963,Temperate,Antarctica,0.6386,0.0104,1,0.0451
1963,Temperate,Asia,0.3507,0.0053,1,0.0684
1963,Temperate,Australia-Oceania,0.5332,0.0245,1,0.0784
1963,Temperate,Europe,0.3505,0.0287,1,0.1667
1963,Temperate,North America,0.4585,0.0034,1,0.1115
1963,Temperate,Ocean / Unclassified,0.6476,0.0236,1,0.1618
1963,Temperate,South America,0.5318,0.0,0,0.1111
1963,Tropical,Africa,0.4625,0.0273,1,0.2242
1963,Tropical,Asia,0.5682,0.0038,1,0.0954
1963,Tropical,Australia-Oceania,0.5415,0.0,0,0.0673
1963,Tropical,North America,0.6392,0.0,0,0.0729
1963,Tropical,Ocean / Unclassified,0.6668,0.0059,1,0.0945
1963,Tropical,South America,0.3586,0.0,0,0.0389
1964,Polar,Antarctica,0.834,0.0081,2,0.1377
1964,Polar,Asia,0.5748,0.0776,1,0.2543
1964,Polar,Europe,0.5654,0.1364,1,0.4091
1964,Polar,North America,0.6421,0.0,0,0.0531
1964,Polar,Ocean / Unclassified,0.8251,0.0187,1,0.1306
1964,Temperate,Africa,0.5654,0.0407,1,0.1593
1964,Temperate,Antarctica,0.643,0.0139,1,0.125
1964,Temperate,Asia,0.3603,0.0281,1,0.2018
1964,Temperate,Australia-Oceania,0.56,0.0196,1,0.1765
1964,Temperate,Europe,0.3446,0.0057,1,0.0805
1964,Temperate,North America,0.4556,0.0051,1,0.0861
1964,Temperate,Ocean / Unclassified,0.6461,0.0011,1,0.0955
1964,Temperate,South America,0.5269,0.0,0,0.0944
1964,Tropical,Africa,0.4571,0.0061,1,0.1242
1964,Tropical,Asia,0.5724,0.0191,1,0.1412
1964,Tropical,Australia-Oceania,0.5456,0.0,0,0.0385
1964,Tropical,North America,0.6495,0.0,0,0.0729
1964,Tropical,Ocean / Unclassified,0.6624,0.0157,2,0.1319
1964,Tropical,South America,0.3674,0.0667,1,0.2111
1965,Polar,Antarctica,0.8358,0.0,0,0.1782
1965,Polar,Asia,0.5676,0.0,0,0.1509
1965,Polar,Europe,0.5442,0.0,0,0.0
1965,Polar,North America,0.6457,0.0094,1,0.2281
1965,Polar,Ocean / Unclassified,0.824,0.0,0,0.3172
1965,Temperate,Africa,0.5616,0.0037,1,0.0741
1965,Temperate,Antarctica,0.6403,0.0,0,0.0521
1965,Temperate,Asia,0.3537,0.0035,1,0.086
1965,Temperate,Australia-Oceania,0.549,0.0049,1,0.0882
1965,Temperate,Europe,0.3475,0.0115,1,0.1379
1965,Temperate,North America,0.4601,0.0118,1,0.1301
1965,Temperate,Ocean / Unclassified,0.6465,0.0034,1,0.109
1965,Temperate,South America,0.5262,0.0,0,0.0556
1965,Tropical,Africa,0.4628,0.0152,1,0.1667
1965,Tropical,Asia,0.5826,0.0,0,0.1374
1965,Tropical,Australia-Oceania,0.5513,0.0048,1,0.101
1965,Tropical,North America,0.6598,0.0312,1,0.2604
1965,Tropical,Ocean / Unclassified,0.6611,0.0039,1,0.0768
1965,Tropical,South America,0.3582,0.0,0,0.0222
1966,Polar,Antarctica,0.8307,0.0012,1,0.088
1966,Polar,Asia,0.5659,0.0,0,0.0862
1966,Polar,Europe,0.5514,0.0,0,0.0455
1966,Polar,North America,0.6434,0.0,0,0.0219
1966,Polar,Ocean / Unclassified,0.8169,0.0,0,0.0
1966,Temperate,Africa,0.5694,0.0037,1,0.1148
1966,Temperate,Antarctica,0.639,0.0,0,0.0243
1966,Temperate,Asia,0.3526,0.0035,1,0.0632
1966,Temperate,Australia-Oceania,0.5389,0.0,0,0.049
1966,Temperate,Europe,0.3537,0.0287,1,0.1437
1966,Temperate,North America,0.4585,0.0118,1,0.1199
1966,Temperate,Ocean / Unclassified,0.6489,0.009,1,0.1056
1966,Temperate,South America,0.5355,0.0,0,0.1389
1966,Tropical,Africa,0.4625,0.0182,1,0.2061
1966,Tropical,Asia,0.5683,0.0191,1,0.126
1966,Tropical,Australia-Oceania,0.5387,0.0096,1,0.1683
1966,Tropical,North America,0.6348,0.0,0,0.0417
1966,Tropical,Ocean / Unclassified,0.6645,0.0217,1,0.1457
1966,Tropical,South America,0.3549,0.0056,1,0.0389
1967,Polar,Antarctica,0.8294,0.0012,1,0.0486
1967,Polar,Asia,0.5604,0.0,0,0.0819
1967,Polar,Europe,0.5566,0.0682,1,0.25
1967,Polar,North America,0.6408,0.0,0,0.075
1967,Polar,Ocean / Unclassified,0.8149,0.0,0,0.1642
1967,Temperate,Africa,0.5698,0.0481,1,0.2296
1967,Temperate,Antarctica,0.6446,0.0625,1,0.2326
1967,Temperate,Asia,0.3588,0.0316,1,0.1842
1967,Temperate,Australia-Oceania,0.5388,0.0,0,0.0098
1967,Temperate,Europe,0.3535,0.0287,1,0.2644
1967,Temperate,North America,0.4539,0.0068,1,0.0895
1967,Temperate,Ocean / Unclassified,0.6465,0.0191,2,0.1382
1967,Temperate,South America,0.5326,0.0167,1,0.0889
1967,Tropical,Africa,0.4598,0.003,1,0.1667
1967,Tropical,Asia,0.5641,0.0076,1,0.0458
1967,Tropical,Australia-Oceania,0.5442,0.0096,1,0.1683
1967,Tropical,North America,0.6374,0.0312,1,0.0833
1967,Tropical,Ocean / Unclassified,0.6665,0.0157,1,0.1496
1967,Tropical,South America,0.3616,0.0333,1,0.1333
1968,Polar,Antarctica,0.828,0.0046,1,0.0405
1968,Polar,Asia,0.5584,0.0,0,0.0086
1968,Polar,Europe,0.558,0.0682,1,0.3409
1968,Polar,North America,0.6433,0.0,0,0.0781
1968,Polar,Ocean / Unclassified,0.8158,0.0,0,0.0261
1968,Temperate,Africa,0.5576,0.0,0,0.0556
1968,Temperate,Antarctica,0.6433,0.0104,1,0.1528
1968,Temperate,Asia,0.3544,0.014,2,0.1123
1968,Temperate,Australia-Oceania,0.5537,0.0,0,0.0588
1968,Temperate,Europe,0.3426,0.0172,1,0.1034
1968,Temperate,North America,0.451,0.0051,1,0.0591
1968,Temperate,Ocean / Unclassified,0.644,0.0022,1,0.0742
1968,Temperate,South America,0.5223,0.0,0,0.0444
1968,Tropical,Africa,0.4558,0.0152,1,0.103
1968,Tropical,Asia,0.5778,0.0,0,0.0802
1968,Tropical,Australia-Oceania,0.5514,0.0,0,0.0817
1968,Tropical,North America,0.6482,0.0,0,0.0625
1968,Tropical,Ocean / Unclassified,0.6647,0.0079,2,0.1398
1968,Tropical,South America,0.3728,0.0111,1,0.2722
1969,Polar,Antarctica,0.8301,0.0,0,0.0174
1969,Polar,Asia,0.5747,0.0259,1,0.2716
1969,Polar,Europe,0.5596,0.0,0,0.0455
1969,Polar,North America,0.6411,0.0094,1,0.0844
1969,Polar,Ocean / Unclassified,0.8223,0.0,0,0.0933
1969,Temperate,Africa,0.5618,0.0,0,0.0481
1969,Temperate,Antarctica,0.6401,0.0,0,0.0312
1969,Temperate,Asia,0.3524,0.0053,1,0.0825
1969,Temperate,Australia-Oceania,0.5449,0.0049,1,0.0686
1969,Temperate,Europe,0.3457,0.0057,1,0.1092
1969,Temperate,North America,0.4576,0.0118,1,0.1064
1969,Temperate,Ocean / Unclassified,0.6479,0.0067,1,0.1124
1969,Temperate,South America,0.5237,0.0,0,0.0222
1969,Tropical,Africa,0.4578,0.003,1,0.0939
1969,Tropical,Asia,0.5868,0.0038,1,0.1603
1969,Tropical,Australia-Oceania,0.5506,0.0048,1,0.1346
1969,Tropical,North America,0.653,0.0521,1,0.0729
1969,Tropical,Ocean / Unclassified,0.6535,0.0059,1,0.0866
1969,Tropical,South America,0.3685,0.0444,1,0.2222
1970,Polar,Antarctica,0.8256,0.0,0,0.0255
1970,Polar,Asia,0.5598,0.0,0,0.0259
1970,Polar,Europe,0.5465,0.0,0,0.0227
1970,Polar,North America,0.6392,0.0,0,0.0875
1970,Polar,Ocean / Unclassified,0.8225,0.0,0,0.0821
1970,Temperate,Africa,0.5682,0.0111,1,0.163
1970,Temperate,Antarctica,0.6434,0.0069,1,0.1736
1970,Temperate,Asia,0.3528,0.0,0,0.0526
1970,Temperate,Australia-Oceania,0.546,0.0,0,0.0098
1970,Temperate,Europe,0.3523,0.0,0,0.1149
1970,Temperate,North America,0.4579,0.0135,1,0.1267
1970,Temperate,Ocean / Unclassified,0.6475,0.0202,1,0.1
1970,Temperate,South America,0.5267,0.0,0,0.0667
1970,Tropical,Africa,0.4574,0.003,1,0.0939
1970,Tropical,Asia,0.5792,0.0038,1,0.1298
1970,Tropical,Australia-Oceania,0.5479,0.0048,1,0.0625
1970,Tropical,North America,0.6492,0.0,0,0.1146
1970,Tropical,Ocean / Unclassified,0.6655,0.0118,1,0.1181
1970,Tropical,South America,0.3598,0.0056,1,0.1
1971,Polar,Antarctica,0.8284,0.0012,1,0.066
1971,Polar,Asia,0.5496,0.0,0,0.0172
1971,Polar,Europe,0.5473,0.0,0,0.1136
1971,Polar,North America,0.6395,0.0188,1,0.0562
1971,Polar,Ocean / Unclassified,0.8157,0.0075,1,0.0485
1971,Temperate,Africa,0.5688,0.0037,1,0.1444
1971,Temperate,Antarctica,0.6404,0.0,0,0.0972
1971,Temperate,Asia,0.3552,0.0088,1,0.1123
1971,Temperate,Australia-Oceania,0.5414,0.0,0,0.0588
1971,Temperate,Europe,0.357,0.0345,1,0.2299
1971,Temperate,North America,0.4569,0.0135,2,0.1149
1971,Temperate,Ocean / Unclassified,0.6462,0.0258,1,0.1506
1971,Temperate,South America,0.5383,0.0111,1,0.2167
1971,Tropical,Africa,0.458,0.0121,1,0.197
1971,Tropical,Asia,0.5648,0.0,0,0.0191
1971,Tropical,Australia-Oceania,0.54,0.0,0,0.0577
1971,Tropical,North America,0.633,0.0,0,0.1042
1971,Tropical,Ocean / Unclassified,0.6753,0.0453,1,0.2028
1971,Tropical,South America,0.3582,0.0056,1,0.0444
1972,Polar,Antarctica,0.8282,0.0046,1,0.1076
1972,Polar,Asia,0.5538,0.0086,1,0.0948
1972,Polar,Europe,0.5571,0.0,0,0.1364
1972,Polar,North America,0.642,0.0062,1,0.1
1972,Polar,Ocean / Unclassified,0.8135,0.0,0,0.0522
1972,Temperate,Africa,0.5635,0.0185,1,0.1333
1972,Temperate,Antarctica,0.6472,0.0556,1,0.2222
1972,Temperate,Asia,0.3572,0.0228,1,0.1368
1972,Temperate,Australia-Oceania,0.5592,0.0196,1,0.1814
1972,Temperate,Europe,0.3483,0.0,0,0.0977
1972,Temperate,North America,0.4563,0.0017,1,0.1081
1972,Temperate,Ocean / Unclassified,0.6435,0.0034,1,0.0652
1972,Temperate,South America,0.5254,0.0056,1,0.0667
1972,Tropical,Africa,0.4545,0.0273,1,0.1515
